audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000011,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000011.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000011.txt,132.399,147.83,15.431,trên cả nước trong năm 2022 Nghệ An đã đăng ký tới 27.400 xe mới và tính bổ đồng ra cứ 20 người dân Nghệ An có một xe ô tô con số,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000012,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000012.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000012.txt,144.34,159.11,14.77,20 người dân Nghệ An có một xe ô tô con số đó thì nếu mà tính ra bổ đồng người dân của thành phố Hồ với lại cái số xe ô tô thì chắc là thành phố Hồ Minh sẽ thua xa lắm chúng ta biết là số,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000013,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000013.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000013.txt,155.8,173.03,17.23,phố Hồ Minh sẽ thua xa lắm chúng ta biết là số tiền Bỏ ra trung bình mua các cái loại xe này là từ 400 triệu cho tới 700 triệu trung bình là như tức là không có những cái xe mà nó gọi là cao ngất trời,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000014,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000014.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000014.txt,169.0,184.07,15.07,có những cái xe mà nó gọi là cao ngất trời như là những cái siêu xe Nó là loại xe trung bình thôi nhưng mà hầu như là xóm làng nào cũng có xe và ngày nào cũng có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000015,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000015.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000015.txt,180.1,195.29,15.19,xóm làng nào cũng có xe và ngày nào cũng có kẹt xe vì cơ sở hạ tầng của Nghệ An nó đi theo với lại cái số lượng xe tăng mới đó nó không đủ người ta phân tích có thể do một nguyên nhân như thế này các bạn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000016,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000016.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000016.txt,193.0,208.43,15.43,thể do một nguyên nhân như thế này các bạn mỗi một năm Nghệ An có cái số lượng người đi xuất khẩu lao động gửi về cho tỉnh nhà của họ khoảng chừng 500 triệu đô la trong 500 triệu đô la đó thì cái,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000017,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000017.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000017.txt,204.52,220.55,16.03,triệu đô la trong 500 triệu đô la đó thì cái số lượng xe ô tô mới được mua đó chính là từ cái ngoại tệ ở từ nước ngoài gửi về như vậy tới đây thì chúng tôi nghĩ là toàn bộ những cái số liệu cung cấp cho,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000018,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000018.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000018.txt,217.78,233.509,15.729,là toàn bộ những cái số liệu cung cấp cho các bạn cái bức tranh Nếu mà cần thiết phải nhắc lại một chút các bạn có nhớ tới cái xe lạnh mà có 39 người ở anh đó hầu hết là người Nghệ An cho tới giờ này,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000019,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000019.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000019.txt,230.56,243.949,13.389,anh đó hầu hết là người Nghệ An cho tới giờ này thì cái con số mà xuất khẩu lao động và cái số tiền những người đi xuất khẩu gửi cái này đó cũng là một con số rất lớn so,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000020,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000020.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000020.txt,239.56,255.53,15.97,gửi cái này đó cũng là một con số rất lớn so với lại kinh tế của Nghệ An Nếu mà có điều kiện hơn chúng ta sẽ phân tích tiếp những cái xe giá từ 400 triệu cho tới 700 triệu đó nguồn gốc của nó là từ đâu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000021,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000021.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000021.txt,253.179,268.909,15.73,cho tới 700 triệu đó nguồn gốc của nó là từ đâu nó là xe gì nó là xe của nước nào của Hàn Quốc Thái Lan Indonesia hay là của Nhật thì có khi cái giá của nó cao hơn hoặc là vinfast chắc chắn là nếu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000022,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000022.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000022.txt,265.66,284.89,19.23,cao hơn hoặc là vinfast chắc chắn là nếu chúng ta có thêm 5 phút kể chuyện thị trường nữa thì chúng ta sẽ còn tiếp tục tìm hiểu thêm nữa về cái hiện tượng thị trường này,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000023,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000023.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000023.txt,276.4,292.31,15.91,thị trường này Hôm nay câu chuyện mà chúng ta sẽ nói với nhau Nó không phải là về các cái sản,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000024,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000024.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000024.txt,288.34,303.23,14.89,Hôm nay câu chuyện mà chúng ta sẽ nói với nhau Nó không phải là về các cái sản phẩm hàng hóa mà về thị trường lao động việc tuyển dụng nhân viên cho nhân viên nghỉ hay là tuyển người mới đó là một,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000025,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000025.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000025.txt,299.02,317.45,18.43,viên nghỉ hay là tuyển người mới đó là một cái vấn đề khá là sôi động khá là đáng phải quan tâm trong năm 2023 những cái dấu hiệu về sức mua suy giảm một cách nghiêm trọng tôi thấy là chưa có năm nào,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000026,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000026.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000026.txt,314.26,328.55,14.29,một cách nghiêm trọng tôi thấy là chưa có năm nào mà đến tận những ngày 27 28 29 Tết có những siêu thị vắng hoe Vắng ngắt Tất nhiên bù lại thì các cái chợ truyền,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000027,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000027.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000027.txt,325.54,339.89,14.35,Tất nhiên bù lại thì các cái chợ truyền thống đông hơn nhưng chúng tôi tìm hiểu thì sức mua ở các chợ truyền thống cũng thấp người ta đi đông nhưng người ta mua không nhiều cho cái giỏ hàng và cũng có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000028,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000028.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000028.txt,336.88,350.99,14.11,ta mua không nhiều cho cái giỏ hàng và cũng có những cái sự cân nhắc nó nặng lắm Nó rất là chi ly rất là cặn kẽ Chứng tỏ là cái đồng tiền năm nay trong tay của,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000029,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000029.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000029.txt,347.559,363.35,15.791,Chứng tỏ là cái đồng tiền năm nay trong tay của người tiêu dùng người ta buông ra nó không có dễ dàng và cái điều đó Nó là một cái tín hiệu cho thấy là môi trường lao động của năm 2023 nó sẽ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000030,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000030.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000030.txt,359.439,375.29,15.851,là môi trường lao động của năm 2023 nó sẽ có những cái biến động nếu không muốn nói là khá là nhiều Và cũng khá là khác thường Chúng ta đọc những cái tài liệu của nước ngoài thì chúng ta thấy nó có,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000031,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000031.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000031.txt,372.939,387.29,14.351,tài liệu của nước ngoài thì chúng ta thấy nó có một cái tâm trạng chung của tất cả những người đi làm đó là người ta muốn làm việc tại nhà hơn là đi tới công ty tức là work from home mà ngay cả những cái,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000032,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000032.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000032.txt,384.04,400.55,16.51,tức là work from home mà ngay cả những cái người chủ đó người ta cũng thấy là cũng nên thích nghi với cái ý thích của người làm Và cũng nhờ đó người ta có thể sẽ giảm cái diện tích thuê cho cái bố trí,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000033,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000033.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000033.txt,395.98,412.07,16.09,sẽ giảm cái diện tích thuê cho cái bố trí cái không gian làm việc của người lao động và một cái điểm nữa là lợi thế của những người trẻ họ nhanh hơn họ tìm việc,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000034,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000034.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000034.txt,407.08,424.969,17.889,của những người trẻ họ nhanh hơn họ tìm việc một cách táo bạo quyết liệt hơn cũng có một cái từ chung người ta dùng là Hybrid Tức là bây giờ cái công việc mỗi người đi làm cũng không thể đòi một cách,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000035,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000035.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000035.txt,421.48,437.809,16.329,mỗi người đi làm cũng không thể đòi một cách tuyệt đối là tôi chỉ muốn làm ở nhà hoặc là hễ mà Mấy ông muốn thì tôi tới cơ quan Tôi làm suốt thời gian nó là phối hợp giữa làm ở nhà và làm ở công ty Tức,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000036,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000036.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000036.txt,434.08,448.49,14.41,phối hợp giữa làm ở nhà và làm ở công ty Tức là nó là Lai Cách bên này cách bên kia và đồng thời một cái có thể kết luận chung đối với lại Thị trường tuyển dụng là người ta không muốn tuyển mới mà,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
yt_BoY3apxcyfY,BoY3apxcyfY,yt_BoY3apxcyfY__sent000037,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000037.wav,/data/processed/segments/auto_20260624_081737/yt_BoY3apxcyfY/yt_BoY3apxcyfY__sent000037.txt,445.24,461.27,16.03,tuyển dụng là người ta không muốn tuyển mới mà tuyển mới thì hết sức là cẩn trọng nó chậm về tốc độ và nó cẩn trọng về cái xem xét chất lượng của lao động Tuy nhiên bây giờ nó có một cái tình trạng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=BoY3apxcyfY,Nghệ An “nghèo nhưng sang”? Kinh tế lười biếng Trung Quốc | 5 phút Chuyện Thị Trường | Tuần #16
