audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000021,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000021.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000021.txt,220.44,236.67,16.23,"rồi ngồi chờ cô chia kẹo đến hết mới chờ ra về. Nhờ những sáng mùa đông, cả bọn đi bộ trên con đường làng trong cái rét như cát da cát thịt. Nhớ những quyển sách truyền qua bao thế hệ, những trang vở len mực bởi chiếc bút toe ngòi, nhớ cả",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000022,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000022.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000022.txt,233.16,236.67,3.51,"vở len mực bởi chiếc bút toe ngòi, nhớ cả",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000023,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000023.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000023.txt,233.16,246.63,13.47,"vở len mực bởi chiếc bút toe ngòi, nhớ cả tấm bảng con xinh cha làm để lọt trong chiếc xác cước làm cặp, cùng ta mãi miết mỗi ngày đến trường trong hành trình tìm kiếm tri thức. Tấm bảng con",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000024,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000024.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000024.txt,243.56,254.35,10.79,hành trình tìm kiếm tri thức. Tấm bảng con không biết cha đã làm hì hục biết bao buổi trưa. Mảnh gỗ được cha xin từ bác thợ mộc hàng xóm. Chất gỗ xoan đâu nhẹ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000025,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000025.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000025.txt,251.08,265.87,14.79,"bác thợ mộc hàng xóm. Chất gỗ xoan đâu nhẹ mà bền theo ta từ thuở vỡ lòng. Ngày ấy, dụng cụ máy móc nghề mộc cũng còn thô sơ nên chẳng làm đẹp được như bây giờ. Nó có hình chữ nhật, chiều dài khoảng 35",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000026,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000026.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000026.txt,263.16,270.31,7.15,"Nó có hình chữ nhật, chiều dài khoảng 35 cm, còn chiều rộng là 20 cm. Hai bên bề",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000027,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000027.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000027.txt,265.68,281.23,15.55,"35 cm, còn chiều rộng là 20 cm. Hai bên bề mặt, cha kỳ công lấy phần lõi pin con ó hết để đánh cho nó có màu đen. Cha còn kẻ chìm những ô ly cho con viết chữ được ngay hàng thẳng lối. Trên góc bên trái",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000028,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000028.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000028.txt,278.36,295.11,16.75,"được ngay hàng thẳng lối. Trên góc bên trái bảng, cha còn khoan một lỗ nhỏ để buộc một sợi dây cùng chùm vải vụn để làm chức năng xóa. Ta nhớ lần đầu tiên nét chữ xuống lên phải nhờ cô kiên trì uốn nắn. Ta nhớ những lần cả lớp rụt rè giơ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000029,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000029.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000029.txt,291.96,305.749,13.789,"uốn nắn. Ta nhớ những lần cả lớp rụt rè giơ tấm bảng lên để cô kiểm tra. Nhớ cả khi bạn gái cùng lớp bị mấy đứa con trai nghịch ngợm thu tấm bảng con đi, ngồi nơi góc lớp góc tức tưởi. Rồi cuộc sống",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000030,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000030.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000030.txt,302.76,316.469,13.709,"ngồi nơi góc lớp góc tức tưởi. Rồi cuộc sống dần phát triển, cái thời thơ dại mà trong vắt hồn nhiên ấy đi qua để lại bao nhiêu tiếc nuối. Tấm bảng gỗ chỉ còn trong miền ký ức thăm thẳm mở xa. Những",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000031,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000031.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000031.txt,313.439,331.23,17.791,"còn trong miền ký ức thăm thẳm mở xa. Những thế hệ sau đi học không còn là tấm bảng gỗ con mà nặng trịch kỳ công nữa. Thay vào đó là tấm bảng con được làm từ nhựa polyester in lụa hai mặt bảng. Mực in bảng được nhập khẩu từ châu Âu, bền nhẹ,",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000032,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000032.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000032.txt,328.04,341.029,12.989,"in bảng được nhập khẩu từ châu Âu, bền nhẹ, có mặt bảng màu đen. Một mặt được in lụa ôi tập 5 ôi, mặt còn lại in ôi tập 4 ôly theo quy cách của Bộ Giáo dục, giúp cho",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000033,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000033.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000033.txt,338.24,351.43,13.19,"ôly theo quy cách của Bộ Giáo dục, giúp cho trẻ tập viết chữ dễ dàng hơn, nét chữ đẹp hơn, cùng với đó là phấn không bụi ra đời giúp cho việc học tập đỡ vất vả hơn. Ngày ấy cùng với tấm bảng con của",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000034,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000034.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000034.txt,348.439,363.23,14.791,vả hơn. Ngày ấy cùng với tấm bảng con của học sinh thì tấm bảng của mỗi lớp học nơi thầy cô truyền thụ kiến thức mỗi ngày cho bao thế hệ học trò cũng chẳng khá hơn. Trường nào nhà tranh vách đất thì tấm bảng làm bằng những tấm gỗ ghép,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000035,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000035.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000035.txt,360.8,369.07,8.27,"đất thì tấm bảng làm bằng những tấm gỗ ghép lại, mặt sau có hai chân để đứng tựa vào bức vách giữa lớp học. Tấm bảng cũng",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000036,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000036.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000036.txt,366.439,382.43,15.991,tựa vào bức vách giữa lớp học. Tấm bảng cũng được phủ đen bằng lõi pin hết cũng kẻ ô ngang và lổn nhổn những vết đinh đóng. Các tổ trực nhật thay phiên nhau cử các học sinh nam lau bảng. Tấm rẻ lau cũng được tận dụng từ những cái áo rách cũ.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000037,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000037.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000037.txt,379.24,382.43,3.19,lau cũng được tận dụng từ những cái áo rách cũ.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
yt_o5QxeziV7L8,o5QxeziV7L8,yt_o5QxeziV7L8__sent000038,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000038.wav,/data/processed/segments/auto_20260624_101021/yt_o5QxeziV7L8/yt_o5QxeziV7L8__sent000038.txt,379.24,390.51,11.27,"lau cũng được tận dụng từ những cái áo rách cũ. Sau nữa, khi trường có nhà xây, người ta tận dụng bờ tường làm bảng tô xi măng láng mịn, đắp gờ nổi xung quanh. Cái vất",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=o5QxeziV7L8,Podcast: Tạp chí người cao tuổi - Nhớ mùa Thu cũ | Hà Tĩnh TV
