audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,source_url,title
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000011,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000011.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000011.txt,101.42,112.69,11.27,xin được trân trọng giới thiệu khách sạn diện của ông Phạm Tâm D trưởng phòng dạy nghề sở lao động thương binh và xã hội tỉnh trân trọng kính giới thiệu phát hiện diện của ông Nguyễn Hữu Nghĩa tổng giám,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000012,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000012.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000012.txt,112.5,123.169,10.669,đốc công ty trách nhiệm hữu hạn nhân lực pagani trân trọng giới thiệu với sự hiện diện của ông Huỳnh Thanh Vạn Hạnh Nghe trực tuyến Phó chủ tịch điều hành hội đồng tư,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000013,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000013.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000013.txt,122.979,134.57,11.591,vấn Khởi nghiệp Quốc gia khu vực phía Nam khu chợ về phía trường Cao đẳng Công Thương miền Trung Chúng tôi sẽ được trân trọng kính giới thiệu với sẽ diện của tiến sĩ Trần,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000014,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000014.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000014.txt,134.38,140.32,5.94,Kim Quyên bí thư Đảng ủy Chủ tịch hội đồng trường hiệu trưởng nhà trường,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000015,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000015.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000015.txt,142.05,148.659,6.609,trân trọng kính giới thiệu có sự hiện diện của Thạc sĩ Nguyễn Văn Đức phó bí thư Đảng ủy phó hiệu trưởng nhà trường,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000016,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000016.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000016.txt,150.45,155.23,4.78,trân trọng kính giới thiệu với sự hiện diện của tiến sĩ Nguyễn Thị Kim Ngọc phó hiệu trưởng nhà trường,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000017,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000017.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000017.txt,158.31,166.57,8.26,cũng biết sự có mặt của trưởng phó các phòng khoa trung tâm cũng các em học sinh sinh viên đã tham dự trong chương trình ngày hôm nay mỗi lần nữa đề người chúng ta nhiệt liệt hoan nghênh,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000018,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000018.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000018.txt,168.599,180.12,11.521,các quý vị và tiếp theo chương trình ngày hôm nay tôi xin được trân trọng giới thiệu và truyền được trân trọng kính mời tiến sĩ Trần Kim Quyên bí thư Đảng ủy Chủ tịch hội đồng trường hiệu trưởng nhà trường sẽ lên phát biểu khai mạc chương trình trân trọng kính mời à ừ,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000019,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000019.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000019.txt,179.93,184.65,4.72,ừ,vtt,ready,no_overlap,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000020,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000020.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000020.txt,195.288,205.67,10.382,Em kính thưa ông Trần Minh Trí phó bí thư tỉnh đoàn chủ tịch hội sinh viên Việt Nam tỉnh Phú Yên Kính thưa đồng chí Phạm tăng trưởng phòng dạy nghề sở lao động,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000021,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000021.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000021.txt,205.48,216.59,11.11,thương binh và xã hội tỉnh Phú Yên Kính thưa đồng chí Hồ Xuân Long trưởng phòng kế hoạch tài chính của sở khoa học và công nghệ tỉnh Phú Yên Kính thưa ông Nguyễn Hữu Nghĩa tổng giám đốc công ty,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000022,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000022.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000022.txt,216.4,227.6,11.2,trách nhiệm hữu hạn nhân lực An tỉnh Thưa ông Huỳnh Thành vàng Phó chủ tịch Điều hành hội đồng tư vấn Khởi nghiệp Quốc gia khu vực phía Nam đến thưa toàn thể các thầy cô giáo trong ban giám hiệu,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000023,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000023.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000023.txt,227.41,237.95,10.54,các thầy cô giáo là lãnh đạo các phòng khoa trung tâm và các thầy cô giáo là giáo viên cán bộ viên chức của nhà trường cùng toàn thể các đồng chí là trong hội đồng chuyên gia các nhà khoa,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000024,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000024.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000024.txt,237.76,249.12,11.36,học kính thưa các thầy giáo cô giáo các bạn đoàn viên thanh niên và học sinh sinh viên thân mến nghe lời đầu tiên cho phép tôi thay mặt cho Đảng Ủy ban giám hiệu trường Cao đẳng Công Thương miền Trung xin trân,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000025,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000025.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000025.txt,248.93,260.549,11.619,trọng gởi đến toàn thể quý đại biểu quý doanh nhân các chuyên gia nhà khoa học các cô giáo thầy giáo cùng các em thanh niên học sinh sinh viên đang dự trực tiếp và trực tuyến lời chào và lời chúc,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000026,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000026.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000026.txt,260.359,264.83,4.471,mừng tốt đẹp nhất,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000027,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000027.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000027.txt,267.07,278.49,11.42,Kính thưa quý vị chúng ta đang đứng trước một cuộc cách mạng mới cuộc cách mạng công nghiệp lần thứ Tư đang làm thay đổi cách chúng ta sống làm việc và quan hệ với nhau quy mô và phạm vi phức tạp lòng chuyển đổi này không giống bất,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000028,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000028.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000028.txt,278.3,288.3,10.0,kỳ một lần chuyển đổi nào cắt ở cách làm trước đó Loài người đã từng trải qua xu thế hội nhập và toàn cầu hóa như là một quy luật tất yếu nó sẽ mang lại cho,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000029,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000029.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000029.txt,288.11,298.59,10.48,chúng ta rất nhiều cơ hội để có thể làm được việc lớn lâu nhưng nó cũng tạo ra sự cạnh tranh đến mức tột đỉnh đã thích nghi và hội nhập thành công không chỉ ở,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000030,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000030.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000030.txt,298.4,309.43,11.03,các nhà trường hay doanh nghiệp mà cộng đồng xã hội Hãy vận dụng triệt đỡ các cơ hội để ý a các hợp đồng tận dụng nguồn lực cả bên trong lẫn bên ngoài năm 2016,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000031,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000031.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000031.txt,309.24,320.289,11.049,nguyên thủ tướng Nguyễn Xuân Phúc đã đưa ra thông điệp và việc phát triển Việt Nam trở thành một quốc gia khởi nghiệp có từ đó tinh thần khởi nghiệp sáng tạo được tiếp lửa và mở ra nhiều cơ hội mới,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000032,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000032.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000032.txt,320.099,329.2,9.101,cho các ý tưởng đột phá chính phủ đặt cụ thể hóa chủ trương chính sách thúc đẩy và phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo bằng lần được ban,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000033,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000033.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000033.txt,329.01,339.509,10.499,hành các quyết định 84 và hỗ trợ hệ sinh thái khởi nghiệp và đổi mới sáng tạo đến năm 2025 và quyết định 166 năm hỗ trợ học sinh sinh viên khởi nghiệp đến năm,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000034,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000034.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000034.txt,339.319,349.65,10.331,2025 cùng với nhiều chương trình và hành động khác Á và một điều đặc biệt lưu ý tại Đại hội Đại biểu toàn quốc lần thứ,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000035,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000035.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000035.txt,349.46,359.52,10.06,13 Nghị quyết Đại hội đã nêu thúc đẩy đổi mới sáng tạo chuyển giao và ứng dụng phát triển mạnh mẽ khoa học công nghệ Tiếp tục đổi mới mạnh mẽ đồng bộ thể chế,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000036,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000036.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000036.txt,359.33,369.42,10.09,như chúng ta được biết trước đây thì chúng ta không dùng cụm từ thể chế đây là cũng là một điều mới xong cái nghị quyết đại hội điểm mười ba cũng là một cái cuốc vấn đề mà được Đảng và Nhà nước,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000037,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000037.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000037.txt,369.23,381.27,12.04,hết sức lạc quan tâm được đưa vào nghị quyết trước đây là chúng ta sử dụng là từ cơ chứa còn bây giờ là chúng ta là chuyển đổi đồng bộ và mặt sơ chế trí tuệ nhân tạo ông đầu tiên của Việt Nam hoa,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
yt_n0X5rEVs9GY,n0X5rEVs9GY,yt_n0X5rEVs9GY__sent000038,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000038.wav,/data/processed/segments/auto_20260616_100758/yt_n0X5rEVs9GY/yt_n0X5rEVs9GY__sent000038.txt,381.08,384.219,3.139,hậu thời trang quốc tế,vtt,ready,aligned,https://www.youtube.com/watch?v=n0X5rEVs9GY,Tọa đàm Phát triển hệ sinh thái khởi nghiệp và đổi mới sáng tạo| Cao Đẳng Công Thương Miền Trung
